1.000000,0.000000,-0.000000,0.000000,0.000000,0.129810,0.991539,0.000000,0.000000,-0.991539,0.129810,0.000000,0.000000,-0.000000,0.000000,1.000000
0.999846,0.012562,0.012245,0.000000,-0.013240,0.082432,0.996509,0.000000,0.011509,-0.996518,0.082585,0.000000,0.398153,0.781807,0.918583,1.000000
0.999834,0.002360,0.018068,0.000000,-0.018072,0.001891,0.999835,0.000000,0.002326,-0.999995,0.001933,0.000000,-0.484983,0.681435,-0.491436,1.000000
0.999794,0.015712,0.012823,0.000000,-0.011992,-0.051894,0.998581,0.000000,0.016355,-0.998529,-0.051695,0.000000,-0.300032,-0.606809,-0.497832,1.000000
0.999982,0.005802,0.001336,0.000000,-0.001037,-0.051137,0.998691,0.000000,0.005863,-0.998675,-0.051130,0.000000,0.661657,0.170528,0.099447,1.000000
0.999725,0.020857,0.010708,0.000000,-0.008731,-0.092685,0.995657,0.000000,0.021759,-0.995477,-0.092478,0.000000,0.507458,-0.239108,0.135643,1.000000
0.999526,-0.021200,0.022301,0.000000,-0.024478,-0.108690,0.993774,0.000000,-0.018645,-0.993850,-0.109158,0.000000,0.558334,0.868021,-0.740188,1.000000
0.999993,0.003441,0.001530,0.000000,-0.001135,-0.111999,0.993708,0.000000,0.003591,-0.993702,-0.111994,0.000000,-0.325755,-0.675635,0.588569,1.000000
0.999954,-0.009439,-0.001427,0.000000,0.000016,-0.147775,0.989021,0.000000,-0.009546,-0.988976,-0.147768,0.000000,0.203964,-0.474057,0.308158,1.000000
0.999878,0.009460,-0.012407,0.000000,0.013919,-0.181577,0.983278,0.000000,0.007049,-0.983331,-0.181687,0.000000,-0.832357,-0.542046,0.826675,1.000000
