0.436599,0.834405,0.336377,0,-0.876444,0.3101,0.368353,0,0.203045,-0.455638,0.866699,0,73.9323,37.1727,-108.599,1
0.435501,0.835469,0.335158,0,-0.877087,0.310011,0.366895,0,0.202627,-0.453746,0.867789,0,73.9232,37.169,-108.502,1
0.434734,0.836295,0.334093,0,-0.877554,0.310081,0.365716,0,0.20225,-0.452174,0.868697,0,73.9153,37.1578,-108.385,1
0.43391,0.837157,0.333003,0,-0.878053,0.310125,0.36448,0,0.201854,-0.450546,0.869634,0,73.8983,37.1482,-108.298,1
0.432779,0.83837,0.331419,0,-0.878727,0.310196,0.362791,0,0.201348,-0.448235,0.870945,0,73.8738,37.1312,-108.096,1
0.431911,0.839199,0.330451,0,-0.879228,0.310104,0.361655,0,0.201026,-0.446745,0.871784,0,73.8601,37.1112,-108.032,1
0.431164,0.839976,0.329451,0,-0.879673,0.310129,0.360549,0,0.20068,-0.445265,0.872621,0,73.8471,37.1162,-107.92,1
0.43044,0.840709,0.328527,0,-0.880097,0.310113,0.359527,0,0.200377,-0.44389,0.873391,0,73.853,37.1182,-107.837,1
0.42961,0.841494,0.327603,0,-0.880578,0.310026,0.358421,0,0.200044,-0.442461,0.874192,0,73.8314,37.1191,-107.773,1
0.428792,0.842238,0.32676,0,-0.881018,0.309836,0.357504,0,0.199862,-0.441177,0.874882,0,73.8392,37.0909,-107.663,1
0.428209,0.842847,0.325954,0,-0.881372,0.309875,0.356596,0,0.199551,-0.439985,0.875553,0,73.8352,37.1038,-107.589,1
0.427791,0.843317,0.325287,0,-0.881631,0.309952,0.355888,0,0.199303,-0.439029,0.876089,0,73.8168,37.1119,-107.535,1
0.426996,0.844119,0.324251,0,-0.88212,0.309991,0.35464,0,0.198844,-0.437458,0.876979,0,73.7909,37.1333,-107.457,1
0.426451,0.8447,0.323452,0,-0.882445,0.310033,0.353794,0,0.198569,-0.436305,0.877615,0,73.7661,37.1317,-107.381,1
0.425853,0.845268,0.322757,0,-0.882791,0.309974,0.352983,0,0.198319,-0.435246,0.878198,0,73.747,37.1318,-107.318,1
0.425364,0.84578,0.322058,0,-0.88309,0.310017,0.352196,0,0.198037,-0.434218,0.87877,0,73.7368,37.1471,-107.255,1
0.424854,0.846276,0.32143,0,-0.883376,0.309965,0.351523,0,0.197853,-0.433289,0.879269,0,73.7227,37.1396,-107.172,1
0.424398,0.84673,0.320833,0,-0.883658,0.309989,0.350794,0,0.197573,-0.432383,0.879779,0,73.7214,37.1565,-107.138,1
0.423838,0.847237,0.320237,0,-0.883972,0.309889,0.350089,0,0.19737,-0.431461,0.880276,0,73.7141,37.1384,-107.094,1
0.423027,0.847951,0.319419,0,-0.884402,0.309671,0.349196,0,0.197186,-0.430214,0.880928,0,73.718,37.1224,-106.994,1
0.422651,0.848316,0.318945,0,-0.884629,0.309672,0.348619,0,0.19697,-0.429492,0.881328,0,73.7129,37.132,-106.972,1
0.422262,0.8487,0.318439,0,-0.884871,0.309691,0.347987,0,0.196719,-0.428719,0.881761,0,73.6988,37.1323,-106.955,1
0.422013,0.848974,0.318038,0,-0.885015,0.309711,0.347604,0,0.196607,-0.428162,0.882057,0,73.6868,37.1259,-106.882,1
0.421745,0.84927,0.317604,0,-0.885185,0.309767,0.347121,0,0.196416,-0.427534,0.882403,0,73.7014,37.1572,-106.858,1
0.421389,0.84958,0.317246,0,-0.885358,0.309635,0.346797,0,0.196401,-0.427013,0.882659,0,73.7043,37.1019,-106.802,1
0.421206,0.849781,0.316952,0,-0.885463,0.309648,0.346517,0,0.19632,-0.426604,0.882875,0,73.704,37.1024,-106.746,1
0.420832,0.850132,0.316506,0,-0.885698,0.309655,0.345909,0,0.196061,-0.425898,0.883273,0,73.6906,37.1269,-106.753,1
0.420551,0.850382,0.316209,0,-0.885859,0.309612,0.345534,0,0.195934,-0.425431,0.883526,0,73.6643,37.1003,-106.725,1
0.420459,0.850509,0.315989,0,-0.885912,0.309648,0.345367,0,0.195892,-0.425151,0.88367,0,73.6789,37.122,-106.665,1
0.420235,0.850677,0.315833,0,-0.886032,0.309561,0.345136,0,0.19583,-0.424877,0.883816,0,73.6672,37.1028,-106.686,1
0.420107,0.8508,0.315674,0,-0.886106,0.309551,0.344955,0,0.195771,-0.424639,0.883943,0,73.6602,37.0893,-106.688,1
0.420069,0.850843,0.315607,0,-0.886121,0.309542,0.344924,0,0.195783,-0.424558,0.88398,0,73.6629,37.0873,-106.649,1
0.419983,0.850896,0.315581,0,-0.886147,0.30945,0.344941,0,0.195852,-0.42452,0.883982,0,73.6863,37.0645,-106.622,1
