-0.396605,-0.451621,0.799214,0,-0.267636,0.889677,0.369927,0,-0.878109,-0.0671834,-0.473721,0,-102.301,-48.177,191.796,1
-0.423458,-0.453475,0.784247,0,-0.267636,0.889677,0.369927,0,-0.865479,-0.0532441,-0.498107,0,-102.301,-48.177,191.796,1
-0.475532,-0.455881,0.752357,0,-0.267636,0.889677,0.369927,0,-0.837998,-0.0254455,-0.54508,0,-102.301,-48.177,191.796,1
-0.500916,-0.456446,0.735351,0,-0.267636,0.889677,0.369927,0,-0.823076,-0.0115041,-0.567814,0,-102.469,-48.1814,191.685,1
-0.550143,-0.456298,0.699381,0,-0.267636,0.889677,0.369927,0,-0.79102,0.0163334,-0.611572,0,-102.859,-48.1815,191.403,1
-0.593043,-0.454697,0.664492,0,-0.267636,0.889677,0.369927,0,-0.759388,0.0415408,-0.64931,0,-103.235,-48.168,191.099,1
-0.61615,-0.453202,0.64418,0,-0.267636,0.889677,0.369927,0,-0.740763,0.0555249,-0.669467,0,-103.432,-48.1559,190.927,1
-0.640242,-0.451125,0.621753,0,-0.267636,0.889677,0.369927,0,-0.720043,0.0704393,-0.690345,0,-103.567,-48.1447,190.802,1
-0.665148,-0.448371,0.597111,0,-0.267636,0.889677,0.369928,0,-0.697101,0.0862479,-0.711767,0,-103.724,-48.1277,190.647,1
-0.683423,-0.445923,0.578001,0,-0.267636,0.889677,0.369928,0,-0.679193,0.0981234,-0.727371,0,-103.839,-48.1126,190.528,1
-0.718214,-0.440142,0.538928,0,-0.267636,0.889677,0.369928,0,-0.642293,0.121451,-0.756776,0,-104.088,-48.0714,190.249,1
-0.746289,-0.434254,0.504456,0,-0.267636,0.889677,0.369928,0,-0.609446,0.141063,-0.780178,0,-104.267,-48.034,190.029,1
-0.763378,-0.430052,0.481985,0,-0.267636,0.889676,0.369928,0,-0.587899,0.153399,-0.794257,0,-104.388,-48.0037,189.869,1
-0.7737,-0.427259,0.467801,0,-0.267635,0.889677,0.369928,0,-0.574247,0.161013,-0.802693,0,-104.506,-47.9721,189.707,1
-0.790967,-0.422114,0.442934,0,-0.267636,0.889676,0.369928,0,-0.55022,0.174056,-0.816678,0,-104.732,-47.9053,189.383,1
-0.804349,-0.417675,0.422576,0,-0.267636,0.889676,0.369929,0,-0.530466,0.184456,-0.827395,0,-104.951,-47.8332,189.051,1
-0.822447,-0.410954,0.393317,0,-0.267636,0.889676,0.369929,0,-0.501948,0.198982,-0.841697,0,-105.189,-47.7472,188.673,1
-0.836515,-0.405073,0.368996,0,-0.267636,0.889676,0.369929,0,-0.478135,0.210695,-0.85264,0,-105.29,-47.7062,188.501,1
-0.85075,-0.398438,0.34274,0,-0.267636,0.889676,0.369929,0,-0.452322,0.222988,-0.863528,0,-105.412,-47.6499,188.277,1
-0.859835,-0.393788,0.324984,0,-0.267636,0.889676,0.36993,0,-0.434804,0.231101,-0.870366,0,-105.535,-47.5869,188.037,1
-0.871941,-0.387005,0.29991,0,-0.267636,0.889676,0.36993,0,-0.409987,0.24229,-0.879321,0,-105.666,-47.5144,187.767,1
-0.880416,-0.381795,0.281248,0,-0.267636,0.889676,0.36993,0,-0.391457,0.25042,-0.885467,0,-105.727,-47.4776,187.635,1
-0.888509,-0.376406,0.262432,0,-0.267636,0.889676,0.36993,0,-0.372723,0.25845,-0.891225,0,-105.804,-47.4266,187.457,1
-0.895586,-0.37131,0.245059,0,-0.267636,0.889676,0.36993,0,-0.355382,0.265718,-0.896157,0,-105.89,-47.3646,187.245,1
-0.900728,-0.367353,0.231822,0,-0.267636,0.889676,0.36993,0,-0.342141,0.271162,-0.899672,0,-105.961,-47.3107,187.064,1
-0.908847,-0.360593,0.209689,0,-0.267636,0.889676,0.36993,0,-0.319949,0.28009,-0.905087,0,-106.029,-47.2549,186.881,1
-0.914796,-0.355174,0.192353,0,-0.267636,0.889675,0.36993,0,-0.302521,0.28693,-0.908929,0,-106.072,-47.2169,186.758,1
-0.919088,-0.350975,0.179148,0,-0.267636,0.889675,0.36993,0,-0.28922,0.292052,-0.911624,0,-106.159,-47.1324,186.492,1
-0.927517,-0.341862,0.151134,0,-0.267637,0.889675,0.36993,0,-0.260925,0.302668,-0.916684,0,-106.216,-47.0729,186.308,1
-0.935036,-0.332483,0.123135,0,-0.267637,0.889675,0.369931,0,-0.232545,0.312943,-0.920863,0,-106.254,-47.0267,186.169,1
-0.938667,-0.32739,0.108261,0,-0.267637,0.889675,0.369931,0,-0.217429,0.318267,-0.92273,0,-106.292,-46.9739,186.015,1
-0.941822,-0.32258,0.0944091,0,-0.267637,0.889675,0.369931,0,-0.203326,0.323142,-0.92425,0,-106.317,-46.9356,185.905,1
-0.945271,-0.316815,0.0780484,0,-0.267637,0.889675,0.369931,0,-0.186637,0.328796,-0.925775,0,-106.367,-46.8517,185.667,1
-0.94897,-0.309864,0.0586569,0,-0.267637,0.889675,0.369931,0,-0.166814,0.335355,-0.927206,0,-106.391,-46.8068,185.541,1
-0.952839,-0.301395,0.035489,0,-0.267637,0.889675,0.369931,0,-0.143069,0.342987,-0.928381,0,-106.422,-46.7387,185.355,1
-0.955872,-0.293441,0.0141649,0,-0.267637,0.889675,0.369931,0,-0.121155,0.349816,-0.928951,0,-106.442,-46.6874,185.217,1
-0.95838,-0.285412,-0.00695957,0,-0.267637,0.889675,0.369931,0,-0.099391,0.356397,-0.929033,0,-106.456,-46.6447,185.104,1
-0.959986,-0.279069,-0.0233756,0,-0.267637,0.889675,0.369931,0,-0.0824398,0.361385,-0.928765,0,-106.469,-46.5959,184.978,1
-0.961611,-0.270792,-0.0444561,0,-0.267637,0.889675,0.369931,0,-0.0606231,0.367628,-0.927995,0,-106.479,-46.5469,184.853,1
-0.962466,-0.264809,-0.0594653,0,-0.267637,0.889675,0.369931,0,-0.0450563,0.371961,-0.927154,0,-106.49,-46.4722,184.665,1
-0.963285,-0.255536,-0.0823598,0,-0.267637,0.889675,0.369931,0,-0.0212572,0.378392,-0.925401,0,-106.497,-46.3897,184.461,1
-0.963516,-0.246139,-0.105127,0,-0.267638,0.889675,0.369931,0,0.00247403,0.38457,-0.923092,0,-106.499,-46.2823,184.202,1
-0.962559,-0.229743,-0.143867,0,-0.267638,0.889675,0.369931,0,0.043006,0.394585,-0.917853,0,-106.493,-46.1636,183.92,1
-0.961555,-0.222114,-0.161487,0,-0.267638,0.889675,0.369931,0,0.0615037,0.398929,-0.914917,0,-106.493,-46.1636,183.92,1
-0.959407,-0.210636,-0.187537,0,-0.267638,0.889675,0.369931,0,0.0889265,0.405107,-0.909934,0,-106.484,-46.1151,183.81,1
-0.957319,-0.202047,-0.206683,0,-0.267638,0.889675,0.369931,0,0.109137,0.409458,-0.905778,0,-106.469,-46.0475,183.659,1
-0.954829,-0.193447,-0.225565,0,-0.267638,0.889675,0.369931,0,0.129118,0.413591,-0.901261,0,-106.469,-46.0475,183.659,1
-0.950697,-0.181407,-0.25153,0,-0.267638,0.889675,0.369931,0,0.156672,0.419011,-0.894362,0,-106.469,-46.0475,183.659,1
-0.947506,-0.173312,-0.268691,0,-0.267638,0.889675,0.369931,0,0.174934,0.422423,-0.889357,0,-106.448,-45.9945,183.546,1
-0.944239,-0.165758,-0.284495,0,-0.267638,0.889675,0.369931,0,0.191789,0.425445,-0.884429,0,-106.433,-45.96,183.474,1
-0.944239,-0.165758,-0.284495,0,-0.267638,0.889675,0.369931,0,0.191789,0.425445,-0.884429,0,-106.397,-45.8818,183.312,1
-0.944239,-0.165758,-0.284495,0,-0.267638,0.889675,0.369931,0,0.191789,0.425445,-0.884429,0,-106.38,-45.8421,183.229,1
-0.944239,-0.165758,-0.284495,0,-0.267638,0.889675,0.369931,0,0.191789,0.425445,-0.884429,0,-106.312,-45.6927,182.919,1
-0.944239,-0.165758,-0.284495,0,-0.267638,0.889675,0.369931,0,0.191789,0.425445,-0.884429,0,-106.258,-45.5722,182.668,1
-0.942174,-0.161282,-0.293763,0,-0.267638,0.889675,0.369931,0,0.201691,0.427161,-0.881393,0,-106.219,-45.4864,182.49,1
-0.937366,-0.15157,-0.313644,0,-0.267637,0.889675,0.36993,0,0.222971,0.430703,-0.874516,0,-106.177,-45.4006,182.314,1
-0.937366,-0.15157,-0.313644,0,-0.267637,0.889675,0.36993,0,0.222971,0.430703,-0.874516,0,-106.136,-45.3215,182.154,1
